70150,93.86,1,kWh,26.28,1, €,167.40,1, €,4
70153,93.86,1,kWh,26.28,1, €,167.40,1, €,4
70154,93.86,1,kWh,26.28,1, €,167.40,1, €,4
70155,93.86,1,kWh,26.28,1, €,167.40,1, €,4
70156,93.86,1,kWh,26.28,1, €,167.40,1, €,4
70157,93.86,1,kWh,26.28,1, €,167.40,1, €,4
70158,93.86,1,kWh,26.28,1, €,167.40,1, €,4
70159,93.86,1,kWh,26.28,1, €,167.40,1, €,4
70160,93.86,1,kWh,26.28,1, €,167.40,1, €,4
70163,93.86,1,kWh,26.28,1, €,167.40,1, €,4
70164,93.86,1,kWh,26.28,1, €,167.40,1, €,4
70165,93.86,1,kWh,26.28,1, €,167.40,1, €,4
70166,93.86,1,kWh,26.28,1, €,167.40,1, €,4
70167,93.86,1,kWh,26.28,1, €,167.40,1, €,4
72200,93.86,1,kWh,26.28,1, €,167.40,1, €,2
72327,93.86,1,kWh,26.28,1, €,167.40,1, €,4
72328,93.86,1,kWh,26.28,1, €,167.40,1, €,4
72329,93.86,1,kWh,26.28,1, €,167.40,1, €,4
72330,93.86,1,kWh,26.28,1, €,167.40,1, €,4
72331,93.86,1,kWh,26.28,1, €,167.40,1, €,4
72332,93.86,1,kWh,26.28,1, €,167.40,1, €,2
72333,93.86,1,kWh,26.28,1, €,167.40,1, €,3
72334,93.86,1,kWh,26.28,1, €,167.40,1, €,3
72984,93.86,1,kWh,26.28,1, €,167.40,1, €,4
72985,93.86,1,kWh,26.28,1, €,167.40,1, €,4
73019,93.86,1,kWh,26.28,1, €,167.40,1, €,4
73020,93.86,1,kWh,26.28,1, €,167.40,1, €,4
73021,93.86,1,kWh,26.28,1, €,167.40,1, €,4
73022,93.86,1,kWh,26.28,1, €,167.40,1, €,4
73023,93.86,1,kWh,26.28,1, €,167.40,1, €,4
73208,93.86,1,kWh,26.28,1, €,167.40,1, €,4
82335685,93.86,1,kWh,26.28,1, €,167.40,1, €,2
82335686,93.86,1,kWh,26.28,1, €,167.40,1, €,2
82343942,93.86,1,kWh,26.28,1, €,167.40,1, €,2
82348306,93.86,1,kWh,26.28,1, €,167.40,1, €,2
82348831,93.86,1,kWh,26.28,1, €,167.40,1, €,2
82348832,93.86,1,kWh,26.28,1, €,167.40,1, €,2
82348833,93.86,1,kWh,26.28,1, €,167.40,1, €,2
82349066,93.86,1,kWh,26.28,1, €,167.40,1, €,3
82349067,93.86,1,kWh,26.28,1, €,167.40,1, €,4
82349079,93.86,1,kWh,26.28,1, €,167.40,1, €,4
82349282,93.86,1,kWh,26.28,1, €,167.40,1, €,4
82349291,93.86,1,kWh,26.28,1, €,167.40,1, €,4
82349292,93.86,1,kWh,26.28,1, €,167.40,1, €,4
82349302,93.86,1,kWh,26.28,1, €,167.40,1, €,4
82349303,93.86,1,kWh,26.28,1, €,167.40,1, €,4
82349304,93.86,1,kWh,26.28,1, €,167.40,1, €,4
82355614,93.86,1,kWh,26.28,1, €,167.40,1, €,4
82355615,93.86,1,kWh,26.28,1, €,167.40,1, €,4
82356157,93.86,1,kWh,26.28,1, €,167.40,1, €,4
82356158,93.86,1,kWh,26.28,1, €,167.40,1, €,4
82357368,93.86,1,kWh,26.28,1, €,167.40,1, €,4
82357370,93.86,1,kWh,26.28,1, €,167.40,1, €,4
82357444,93.86,1,kWh,26.28,1, €,167.40,1, €,4
82357496,93.86,1,kWh,26.28,1, €,167.40,1, €,4
82357497,93.86,1,kWh,26.28,1, €,167.40,1, €,4
82361220,93.86,1,kWh,26.28,1, €,167.40,1, €,5
82361221,93.86,1,kWh,26.28,1, €,167.40,1, €,5
82361222,93.86,1,kWh,26.28,1, €,167.40,1, €,5
82361223,93.86,1,kWh,26.28,1, €,167.40,1, €,3
82361224,93.86,1,kWh,26.28,1, €,167.40,1, €,5
82361225,93.86,1,kWh,26.28,1, €,167.40,1, €,5
82361226,93.86,1,kWh,26.28,1, €,167.40,1, €,5
82364092,93.86,1,kWh,26.28,1, €,167.40,1, €,4
82364095,93.86,1,kWh,26.28,1, €,167.40,1, €,5
82364096,93.86,1,kWh,26.28,1, €,167.40,1, €,5
82364097,93.86,1,kWh,26.28,1, €,167.40,1, €,5
82364098,93.86,1,kWh,26.28,1, €,167.40,1, €,5
82364099,93.86,1,kWh,26.28,1, €,167.40,1, €,5
82364100,93.86,1,kWh,26.28,1, €,167.40,1, €,5
82376374,93.86,1,kWh,26.28,1, €,167.40,1, €,4
82376375,93.86,1,kWh,26.28,1, €,167.40,1, €,4
82382018,93.86,1,kWh,26.28,1, €,167.40,1, €,4
82387383,93.86,1,kWh,26.28,1, €,167.40,1, €,5
82387384,93.86,1,kWh,26.28,1, €,167.40,1, €,5
91461,93.86,1,kWh,26.28,1, €,167.40,1, €,5
91462,93.86,1,kWh,26.28,1, €,167.40,1, €,4
96487,93.86,1,kWh,26.28,1, €,167.40,1, €,4
96488,93.86,1,kWh,26.28,1, €,167.40,1, €,4
96489,93.86,1,kWh,26.28,1, €,167.40,1, €,4
96490,93.86,1,kWh,26.28,1, €,167.40,1, €,4
96491,93.86,1,kWh,26.28,1, €,167.40,1, €,4
96492,93.86,1,kWh,26.28,1, €,167.40,1, €,4
31106,187.71,1,kWh,52.56,1, €,318.49,1, €,2
31107,187.71,1,kWh,52.56,1, €,318.49,1, €,3
31108,187.71,1,kWh,52.56,1, €,318.49,1, €,2
31171,187.71,1,kWh,52.56,1, €,318.49,1, €,3
31172,187.71,1,kWh,52.56,1, €,318.49,1, €,4
31173,187.71,1,kWh,52.56,1, €,318.49,1, €,4
31174,187.71,1,kWh,52.56,1, €,318.49,1, €,3
31175,187.71,1,kWh,52.56,1, €,318.49,1, €,3
31180,187.71,1,kWh,52.56,1, €,318.49,1, €,1
31182,187.71,1,kWh,52.56,1, €,318.49,1, €,2
31213,187.71,1,kWh,52.56,1, €,318.49,1, €,3
31214,187.71,1,kWh,52.56,1, €,318.49,1, €,3
31215,187.71,1,kWh,52.56,1, €,318.49,1, €,3
31216,187.71,1,kWh,52.56,1, €,318.49,1, €,3
32397,187.71,1,kWh,52.56,1, €,318.49,1, €,3
32410,187.71,1,kWh,52.56,1, €,318.49,1, €,3
32411,187.71,1,kWh,52.56,1, €,318.49,1, €,3
72983,187.71,1,kWh,52.56,1, €,318.49,1, €,3
73243,187.71,1,kWh,52.56,1, €,318.49,1, €,3
73244,187.71,1,kWh,52.56,1, €,318.49,1, €,3
82345414,187.71,1,kWh,52.56,1, €,318.49,1, €,4
82345415,187.71,1,kWh,52.56,1, €,318.49,1, €,3
82346103,187.71,1,kWh,52.56,1, €,318.49,1, €,2
82346104,187.71,1,kWh,52.56,1, €,318.49,1, €,4
82346393,187.71,1,kWh,52.56,1, €,318.49,1, €,4
82346399,187.71,1,kWh,52.56,1, €,318.49,1, €,2
82349060,187.71,1,kWh,52.56,1, €,318.49,1, €,5
82349061,187.71,1,kWh,52.56,1, €,318.49,1, €,5
83001,187.71,1,kWh,52.56,1, €,318.49,1, €,4
83002,187.71,1,kWh,52.56,1, €,318.49,1, €,4
83003,187.71,1,kWh,52.56,1, €,318.49,1, €,5
83004,187.71,1,kWh,52.56,1, €,318.49,1, €,3
83052,187.71,1,kWh,52.56,1, €,318.49,1, €,2
83053,187.71,1,kWh,52.56,1, €,318.49,1, €,2
31087,93.86,1,kWh,26.28,1, €,94.23,1, €,3
31088,93.86,1,kWh,26.28,1, €,94.23,1, €,3
31096,187.71,1,kWh,52.56,1, €,94.23,1, €,3
31097,187.71,1,kWh,52.56,1, €,94.23,1, €,3
31098,187.71,1,kWh,52.56,1, €,94.23,1, €,3
31099,187.71,1,kWh,52.56,1, €,94.23,1, €,5
31102,187.71,1,kWh,52.56,1, €,94.23,1, €,4
31254,187.71,1,kWh,52.56,1, €,94.23,1, €,3
31255,187.71,1,kWh,52.56,1, €,94.23,1, €,3
31256,187.71,1,kWh,52.56,1, €,94.23,1, €,3
31257,187.71,1,kWh,52.56,1, €,94.23,1, €,3
31258,187.71,1,kWh,52.56,1, €,94.23,1, €,3
31259,187.71,1,kWh,52.56,1, €,94.23,1, €,5
31545,187.71,1,kWh,52.56,1, €,94.23,1, €,2
31546,187.71,1,kWh,52.56,1, €,94.23,1, €,2
31547,187.71,1,kWh,52.56,1, €,94.23,1, €,2
31548,187.71,1,kWh,52.56,1, €,94.23,1, €,2
31549,187.71,1,kWh,52.56,1, €,94.23,1, €,2
31550,187.71,1,kWh,52.56,1, €,94.23,1, €,2
31551,187.71,1,kWh,52.56,1, €,94.23,1, €,2
31552,187.71,1,kWh,52.56,1, €,94.23,1, €,2
32391,187.71,1,kWh,52.56,1, €,94.23,1, €,3
32392,187.71,1,kWh,52.56,1, €,94.23,1, €,3
32394,93.86,1,kWh,26.28,1, €,94.23,1, €,3
32403,187.71,1,kWh,52.56,1, €,94.23,1, €,2
53419,93.86,1,kWh,26.28,1, €,94.23,1, €,3
53420,93.86,1,kWh,26.28,1, €,94.23,1, €,2
53421,93.86,1,kWh,26.28,1, €,94.23,1, €,5
53422,93.86,1,kWh,26.28,1, €,94.23,1, €,2
72132,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72133,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72134,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72135,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72136,187.71,1,kWh,52.56,1, €,94.23,1, €,2
72137,187.71,1,kWh,52.56,1, €,94.23,1, €,2
72138,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72139,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72140,187.71,1,kWh,52.56,1, €,94.23,1, €,2
72141,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72142,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72143,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72144,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72145,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72146,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72147,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72148,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72149,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72150,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72151,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72152,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72153,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72154,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72155,187.71,1,kWh,52.56,1, €,94.23,1, €,2
72157,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72158,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72159,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72160,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72161,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72162,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72163,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72164,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72165,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72166,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72177,187.71,1,kWh,52.56,1, €,94.23,1, €,2
72178,187.71,1,kWh,52.56,1, €,94.23,1, €,2
72179,187.71,1,kWh,52.56,1, €,94.23,1, €,2
72180,187.71,1,kWh,52.56,1, €,94.23,1, €,2
72181,187.71,1,kWh,52.56,1, €,94.23,1, €,2
72182,187.71,1,kWh,52.56,1, €,94.23,1, €,5
72183,187.71,1,kWh,52.56,1, €,94.23,1, €,5
72184,187.71,1,kWh,52.56,1, €,94.23,1, €,2
72185,187.71,1,kWh,52.56,1, €,94.23,1, €,5
72186,187.71,1,kWh,52.56,1, €,94.23,1, €,5
72187,187.71,1,kWh,52.56,1, €,94.23,1, €,2
72189,187.71,1,kWh,52.56,1, €,94.23,1, €,2
72190,187.71,1,kWh,52.56,1, €,94.23,1, €,2
72191,187.71,1,kWh,52.56,1, €,94.23,1, €,2
72192,187.71,1,kWh,52.56,1, €,94.23,1, €,2
72193,187.71,1,kWh,52.56,1, €,94.23,1, €,2
72194,187.71,1,kWh,52.56,1, €,94.23,1, €,2
72195,187.71,1,kWh,52.56,1, €,94.23,1, €,2
72196,187.71,1,kWh,52.56,1, €,94.23,1, €,2
72197,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72198,187.71,1,kWh,52.56,1, €,94.23,1, €,2
72199,187.71,1,kWh,52.56,1, €,94.23,1, €,2
72201,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72202,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72203,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72204,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72205,187.71,1,kWh,52.56,1, €,94.23,1, €,3
72206,187.71,1,kWh,52.56,1, €,94.23,1, €,3
95752,93.86,1,kWh,26.28,1, €,94.23,1, €,4
95753,93.86,1,kWh,26.28,1, €,94.23,1, €,4
95754,93.86,1,kWh,26.28,1, €,94.23,1, €,4
95756,93.86,1,kWh,26.28,1, €,94.23,1, €,4
95757,93.86,1,kWh,26.28,1, €,94.23,1, €,4
95758,93.86,1,kWh,26.28,1, €,94.23,1, €,3
95759,93.86,1,kWh,26.28,1, €,94.23,1, €,3
31396,7.82,1,kWh,2.19,1, €,94.23,1, €,2
31397,7.82,1,kWh,2.19,1, €,94.23,1, €,3
31401,7.82,1,kWh,2.19,1, €,94.23,1, €,3
31450,7.82,1,kWh,2.19,1, €,94.23,1, €,3
31501,7.82,1,kWh,2.19,1, €,94.23,1, €,3
31502,7.82,1,kWh,2.19,1, €,94.23,1, €,3
31503,7.82,1,kWh,2.19,1, €,94.23,1, €,3
31504,7.82,1,kWh,2.19,1, €,94.23,1, €,3
31523,7.82,1,kWh,2.19,1, €,94.23,1, €,2
31524,7.82,1,kWh,2.19,1, €,94.23,1, €,2
32401,7.82,1,kWh,2.19,1, €,94.23,1, €,3
32402,7.82,1,kWh,2.19,1, €,94.23,1, €,3
70112,7.82,1,kWh,2.19,1, €,94.23,1, €,2
70113,7.82,1,kWh,2.19,1, €,94.23,1, €,2
70367,7.82,1,kWh,2.19,1, €,94.23,1, €,3
72019,7.82,1,kWh,2.19,1, €,94.23,1, €,4
72020,7.82,1,kWh,2.19,1, €,94.23,1, €,4
72021,7.82,1,kWh,2.19,1, €,94.23,1, €,4
72022,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82208640,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315251,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315252,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315253,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315254,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315255,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315256,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315257,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315258,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315259,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315260,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315261,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315262,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315263,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315264,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315265,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315266,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315267,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315268,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315270,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315271,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315272,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315273,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315274,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315275,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315276,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315277,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315278,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315279,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315280,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315281,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315282,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315283,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315284,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315285,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315286,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315287,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315288,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315289,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315290,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315291,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315292,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315293,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315294,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315295,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315296,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315297,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315298,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315301,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82315751,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82346106,7.82,1,kWh,2.19,1, €,94.23,1, €,3
82346107,7.82,1,kWh,2.19,1, €,94.23,1, €,3
82347130,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82347131,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82347132,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82348231,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82348232,7.82,1,kWh,2.19,1, €,94.23,1, €,3
82348233,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82348234,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82348235,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82348236,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82348237,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82348434,7.82,1,kWh,2.19,1, €,94.23,1, €,2
82348435,7.82,1,kWh,2.19,1, €,94.23,1, €,2
82348439,7.82,1,kWh,2.19,1, €,94.23,1, €,2
82348440,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82348441,7.82,1,kWh,2.19,1, €,94.23,1, €,3
82348442,7.82,1,kWh,2.19,1, €,94.23,1, €,3
82349180,7.82,1,kWh,2.19,1, €,94.23,1, €,3
82349293,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82355836,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82355837,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82355838,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82355839,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82355840,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82355841,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82355842,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82356155,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82356156,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82356293,7.82,1,kWh,2.19,1, €,94.23,1, €,3
82357366,7.82,1,kWh,2.19,1, €,94.23,1, €,2
82357369,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82357491,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82357499,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82357500,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82357596,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82376376,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82376379,7.82,1,kWh,2.19,1, €,94.23,1, €,2
82376428,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82376429,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82376430,7.82,1,kWh,2.19,1, €,94.23,1, €,4
82376431,7.82,1,kWh,2.19,1, €,94.23,1, €,4
83036,7.82,1,kWh,2.19,1, €,94.23,1, €,4
83038,7.82,1,kWh,2.19,1, €,94.23,1, €,4
83041,7.82,1,kWh,2.19,1, €,94.23,1, €,5
83042,7.82,1,kWh,2.19,1, €,94.23,1, €,5
90453,7.82,1,kWh,2.19,1, €,94.23,1, €,3
90454,7.82,1,kWh,2.19,1, €,94.23,1, €,3
31383,25.71,1,kWh,7.20,1, €,273.55,1, €,1
31384,25.71,1,kWh,7.20,1, €,273.55,1, €,1
31385,25.71,1,kWh,7.20,1, €,273.55,1, €,1
31386,1.29,1,kWh,0.36,1, €,273.55,1, €,1
31387,1.29,1,kWh,0.36,1, €,273.55,1, €,1
31391,31.71,1,kWh,8.88,1, €,273.55,1, €,1
31392,31.71,1,kWh,8.88,1, €,273.55,1, €,1
31403,31.71,1,kWh,8.88,1, €,273.55,1, €,1
31404,31.71,1,kWh,8.88,1, €,273.55,1, €,1
31451,5.14,1,kWh,1.44,1, €,273.55,1, €,1
31510,15.86,1,kWh,4.44,1, €,273.55,1, €,1
31525,12.86,1,kWh,3.60,1, €,273.55,1, €,1
31526,12.86,1,kWh,3.60,1, €,273.55,1, €,1
82335057,12.86,1,kWh,3.60,1, €,273.55,1, €,1
82340397,12.86,1,kWh,3.60,1, €,273.55,1, €,1
82340403,12.86,1,kWh,3.60,1, €,273.55,1, €,1
82340404,12.86,1,kWh,3.60,1, €,273.55,1, €,1
82340406,12.86,1,kWh,3.60,1, €,273.55,1, €,1
82340407,12.86,1,kWh,3.60,1, €,273.55,1, €,1
82340408,12.86,1,kWh,3.60,1, €,273.55,1, €,1
82340409,12.86,1,kWh,3.60,1, €,273.55,1, €,1
82340411,12.86,1,kWh,3.60,1, €,273.55,1, €,3
82340412,12.86,1,kWh,3.60,1, €,273.55,1, €,1
82340413,12.86,1,kWh,3.60,1, €,273.55,1, €,1
82340414,12.86,1,kWh,3.60,1, €,273.55,1, €,1
82344653,12.86,1,kWh,3.60,1, €,273.55,1, €,1
82344654,12.86,1,kWh,3.60,1, €,273.55,1, €,1
82344655,15.86,1,kWh,4.44,1, €,273.55,1, €,1
82344656,15.86,1,kWh,4.44,1, €,273.55,1, €,1
82344657,12.86,1,kWh,3.60,1, €,273.55,1, €,4
82344658,12.86,1,kWh,3.60,1, €,273.55,1, €,1
82344659,12.86,1,kWh,3.60,1, €,273.55,1, €,3
82344660,12.86,1,kWh,3.60,1, €,273.55,1, €,1
82344661,12.86,1,kWh,3.60,1, €,273.55,1, €,2
82344662,12.86,1,kWh,3.60,1, €,273.55,1, €,2
82344663,0.17,1,kWh,0.05,1, €,273.55,1, €,2
82344664,12.86,1,kWh,3.60,1, €,273.55,1, €,2
82344665,12.86,1,kWh,3.60,1, €,273.55,1, €,2
82344666,12.86,1,kWh,3.60,1, €,273.55,1, €,2
82344667,12.86,1,kWh,3.60,1, €,273.55,1, €,2
82344669,12.86,1,kWh,3.60,1, €,273.55,1, €,2
82344670,12.86,1,kWh,3.60,1, €,273.55,1, €,2
82344671,17.14,1,kWh,4.80,1, €,273.55,1, €,2
82344672,17.14,1,kWh,4.80,1, €,273.55,1, €,3
82361457,12.86,1,kWh,3.60,1, €,273.55,1, €,3
82361458,12.86,1,kWh,3.60,1, €,273.55,1, €,2
82361462,25.71,1,kWh,7.20,1, €,273.55,1, €,1
82361463,25.71,1,kWh,7.20,1, €,273.55,1, €,1
82361466,15.86,1,kWh,4.44,1, €,273.55,1, €,1
82361471,17.14,1,kWh,4.80,1, €,273.55,1, €,2
82361474,17.14,1,kWh,4.80,1, €,273.55,1, €,2
82361482,17.14,1,kWh,4.80,1, €,273.55,1, €,2
82361485,12.86,1,kWh,3.60,1, €,273.55,1, €,2
82361501,12.86,1,kWh,3.60,1, €,273.55,1, €,2
82361502,12.86,1,kWh,3.60,1, €,273.55,1, €,2
82361504,12.86,1,kWh,3.60,1, €,273.55,1, €,2
82361505,12.86,1,kWh,3.60,1, €,273.55,1, €,2
82361507,12.86,1,kWh,3.60,1, €,273.55,1, €,2
82361508,12.86,1,kWh,3.60,1, €,273.55,1, €,3
82361509,12.86,1,kWh,3.60,1, €,273.55,1, €,3
82361511,12.86,1,kWh,3.60,1, €,273.55,1, €,1
82361513,12.86,1,kWh,3.60,1, €,273.55,1, €,3
