2021,2094,73,0.0416,0.02,82,73208,0
2021,2094,73,0.0416,0.02,83,82335685,0
2021,2094,73,0.0416,0.02,84,82335686,0
2021,2094,73,0.0416,0.02,85,82343942,0
2021,2094,73,0.0416,0.02,86,82348306,0
2021,2094,73,0.0416,0.02,87,82348831,0
2021,2094,73,0.0416,0.02,88,82348832,0
2021,2094,73,0.0416,0.02,89,82348833,0
2021,2094,73,0.0416,0.02,90,82349066,0
2021,2094,73,0.0416,0.02,91,82349067,0
2021,2094,73,0.0416,0.02,92,82349079,0
2021,2094,73,0.0416,0.02,93,82349282,0
2021,2094,73,0.0416,0.02,94,82349291,0
2021,2094,73,0.0416,0.02,95,82349292,0
2021,2094,73,0.0416,0.02,96,82349302,0
2021,2094,73,0.0416,0.02,97,82349303,0
2021,2094,73,0.0416,0.02,98,82349304,0
2021,2094,73,0.0416,0.02,99,82355614,0
2021,2094,73,0.0416,0.02,100,82355615,0
2021,2094,73,0.0416,0.02,101,82356157,0
2021,2094,73,0.0416,0.02,102,82356158,0
2021,2094,73,0.0416,0.02,103,82357368,0
2021,2094,73,0.0416,0.02,104,82357370,0
2021,2094,73,0.0416,0.02,105,82357444,0
2021,2094,73,0.0416,0.02,106,82357496,0
2021,2094,73,0.0416,0.02,107,82357497,0
2021,2094,73,0.0416,0.02,108,82361220,0
2021,2094,73,0.0416,0.02,109,82361221,0
2021,2094,73,0.0416,0.02,110,82361222,0
2021,2094,73,0.0416,0.02,111,82361223,0
2021,2094,73,0.0416,0.02,112,82361224,0
2021,2094,73,0.0416,0.02,113,82361225,0
2021,2094,73,0.0416,0.02,114,82361226,0
2021,2094,73,0.0416,0.02,115,82364092,0
2021,2094,73,0.0416,0.02,116,82364095,0
2021,2094,73,0.0416,0.02,117,82364096,0
2021,2094,73,0.0416,0.02,118,82364097,0
2021,2094,73,0.0416,0.02,119,82364098,0
2021,2094,73,0.0416,0.02,120,82364099,0
2021,2094,73,0.0416,0.02,121,82364100,0
2021,2094,73,0.0416,0.02,122,82376374,0
2021,2094,73,0.0416,0.02,123,82376375,0
2021,2094,73,0.0416,0.02,124,82382018,0
2021,2094,73,0.0416,0.02,125,82387383,0
2021,2094,73,0.0416,0.02,126,82387384,0
2021,2094,73,0.0416,0.02,127,91461,0
2021,2094,73,0.0416,0.02,128,91462,0
2021,2094,73,0.0416,0.02,129,96487,0
2021,2094,73,0.0416,0.02,130,96488,0
2021,2094,73,0.0416,0.02,131,96489,0
2021,2094,73,0.0416,0.02,132,96490,0
2021,2094,73,0.0416,0.02,133,96491,0
2021,2094,73,0.0416,0.02,134,96492,0
2021,2094,73,0.0416,0.02,135,31106,0
2021,2094,73,0.0416,0.02,136,31107,0
2021,2094,73,0.0416,0.02,137,31108,0
2021,2094,73,0.0416,0.02,138,31171,0
2021,2094,73,0.0416,0.02,139,31172,0
2021,2094,73,0.0416,0.02,140,31173,0
2021,2094,73,0.0416,0.02,141,31174,0
2021,2094,73,0.0416,0.02,142,31175,0
2021,2094,73,0.0416,0.02,143,31180,0
2021,2094,73,0.0416,0.02,144,31182,0
2021,2094,73,0.0416,0.02,145,31213,0
2021,2094,73,0.0416,0.02,146,31214,0
2021,2094,73,0.0416,0.02,147,31215,0
2021,2094,73,0.0416,0.02,148,31216,0
2021,2094,73,0.0416,0.02,149,32397,0
2021,2094,73,0.0416,0.02,150,32410,0
2021,2094,73,0.0416,0.02,151,32411,0
2021,2094,73,0.0416,0.02,152,72983,0
2021,2094,73,0.0416,0.02,153,73243,0
2021,2094,73,0.0416,0.02,154,73244,0
2021,2094,73,0.0416,0.02,155,82345414,0
2021,2094,73,0.0416,0.02,156,82345415,0
2021,2094,73,0.0416,0.02,157,82346103,0
2021,2094,73,0.0416,0.02,158,82346104,0
2021,2094,73,0.0416,0.02,159,82346393,0
2021,2094,73,0.0416,0.02,160,82346399,0
2021,2094,73,0.0416,0.02,161,82349060,0
2021,2094,73,0.0416,0.02,162,82349061,0
2021,2094,73,0.0416,0.02,163,83001,0
2021,2094,73,0.0416,0.02,164,83002,0
2021,2094,73,0.0416,0.02,165,83003,0
2021,2094,73,0.0416,0.02,166,83004,0
2021,2094,73,0.0416,0.02,167,83052,0
2021,2094,73,0.0416,0.02,168,83053,0
2021,2094,73,0.0416,0.02,169,31087,0
2021,2094,73,0.0416,0.02,170,31088,0
2021,2094,73,0.0416,0.02,171,31096,0
2021,2094,73,0.0416,0.02,172,31097,0
2021,2094,73,0.0416,0.02,173,31098,0
2021,2094,73,0.0416,0.02,174,31099,0
2021,2094,73,0.0416,0.02,175,31102,0
2021,2094,73,0.0416,0.02,176,31254,0
2021,2094,73,0.0416,0.02,177,31255,0
2021,2094,73,0.0416,0.02,178,31256,0
2021,2094,73,0.0416,0.02,179,31257,0
2021,2094,73,0.0416,0.02,180,31258,0
2021,2094,73,0.0416,0.02,181,31259,0
2021,2094,73,0.0416,0.02,182,31545,0
2021,2094,73,0.0416,0.02,183,31546,0
2021,2094,73,0.0416,0.02,184,31547,0
2021,2094,73,0.0416,0.02,185,31548,0
2021,2094,73,0.0416,0.02,186,31549,0
2021,2094,73,0.0416,0.02,187,31550,0
2021,2094,73,0.0416,0.02,188,31551,0
2021,2094,73,0.0416,0.02,189,31552,0
2021,2094,73,0.0416,0.02,190,32391,0
2021,2094,73,0.0416,0.02,191,32392,0
2021,2094,73,0.0416,0.02,192,32394,0
2021,2094,73,0.0416,0.02,193,32403,0
2021,2094,73,0.0416,0.02,194,53419,0
2021,2094,73,0.0416,0.02,195,53420,0
2021,2094,73,0.0416,0.02,196,53421,0
2021,2094,73,0.0416,0.02,197,53422,0
2021,2094,73,0.0416,0.02,198,72132,0
2021,2094,73,0.0416,0.02,199,72133,0
2021,2094,73,0.0416,0.02,200,72134,0
2021,2094,73,0.0416,0.02,201,72135,0
2021,2094,73,0.0416,0.02,202,72136,0
2021,2094,73,0.0416,0.02,203,72137,0
2021,2094,73,0.0416,0.02,204,72138,0
2021,2094,73,0.0416,0.02,205,72139,0
2021,2094,73,0.0416,0.02,206,72140,0
2021,2094,73,0.0416,0.02,207,72141,0
2021,2094,73,0.0416,0.02,208,72142,0
2021,2094,73,0.0416,0.02,209,72143,0
2021,2094,73,0.0416,0.02,210,72144,0
2021,2094,73,0.0416,0.02,211,72145,0
2021,2094,73,0.0416,0.02,212,72146,0
2021,2094,73,0.0416,0.02,213,72147,0
2021,2094,73,0.0416,0.02,214,72148,0
2021,2094,73,0.0416,0.02,215,72149,0
2021,2094,73,0.0416,0.02,216,72150,0
2021,2094,73,0.0416,0.02,217,72151,0
2021,2094,73,0.0416,0.02,218,72152,0
2021,2094,73,0.0416,0.02,219,72153,0
2021,2094,73,0.0416,0.02,220,72154,0
2021,2094,73,0.0416,0.02,221,72155,0
2021,2094,73,0.0416,0.02,222,72157,0
2021,2094,73,0.0416,0.02,223,72158,0
2021,2094,73,0.0416,0.02,224,72159,0
2021,2094,73,0.0416,0.02,225,72160,0
2021,2094,73,0.0416,0.02,226,72161,0
2021,2094,73,0.0416,0.02,227,72162,0
2021,2094,73,0.0416,0.02,228,72163,0
2021,2094,73,0.0416,0.02,229,72164,0
2021,2094,73,0.0416,0.02,230,72165,0
2021,2094,73,0.0416,0.02,231,72166,0
2021,2094,73,0.0416,0.02,232,72177,0
2021,2094,73,0.0416,0.02,233,72178,0
2021,2094,73,0.0416,0.02,234,72179,0
2021,2094,73,0.0416,0.02,235,72180,0
2021,2094,73,0.0416,0.02,236,72181,0
2021,2094,73,0.0416,0.02,237,72182,0
2021,2094,73,0.0416,0.02,238,72183,0
2021,2094,73,0.0416,0.02,239,72184,0
2021,2094,73,0.0416,0.02,240,72185,0
2021,2094,73,0.0416,0.02,241,72186,0
2021,2094,73,0.0416,0.02,242,72187,0
2021,2094,73,0.0416,0.02,243,72189,0
2021,2094,73,0.0416,0.02,244,72190,0
2021,2094,73,0.0416,0.02,245,72191,0
2021,2094,73,0.0416,0.02,246,72192,0
2021,2094,73,0.0416,0.02,247,72193,0
2021,2094,73,0.0416,0.02,248,72194,0
2021,2094,73,0.0416,0.02,249,72195,0
2021,2094,73,0.0416,0.02,250,72196,0
2021,2094,73,0.0416,0.02,251,72197,0
2021,2094,73,0.0416,0.02,252,72198,0
2021,2094,73,0.0416,0.02,253,72199,0
2021,2094,73,0.0416,0.02,254,72201,0
2021,2094,73,0.0416,0.02,255,72202,0
2021,2094,73,0.0416,0.02,256,72203,0
2021,2094,73,0.0416,0.02,257,72204,0
2021,2094,73,0.0416,0.02,258,72205,0
2021,2094,73,0.0416,0.02,259,72206,0
2021,2094,73,0.0416,0.02,260,95752,0
2021,2094,73,0.0416,0.02,261,95753,0
2021,2094,73,0.0416,0.02,262,95754,0
2021,2094,73,0.0416,0.02,263,95756,0
2021,2094,73,0.0416,0.02,264,95757,0
2021,2094,73,0.0416,0.02,265,95758,0
2021,2094,73,0.0416,0.02,266,95759,0
2021,2094,73,0.0416,0.02,267,31396,0
2021,2094,73,0.0416,0.02,268,31397,0
2021,2094,73,0.0416,0.02,269,31401,0
2021,2094,73,0.0416,0.02,270,31450,0
2021,2094,73,0.0416,0.02,271,31501,0
2021,2094,73,0.0416,0.02,272,31502,0
2021,2094,73,0.0416,0.02,273,31503,0
2021,2094,73,0.0416,0.02,274,31504,0
2021,2094,73,0.0416,0.02,275,31523,0
2021,2094,73,0.0416,0.02,276,31524,0
2021,2094,73,0.0416,0.02,277,32401,0
2021,2094,73,0.0416,0.02,278,32402,0
2021,2094,73,0.0416,0.02,279,70112,0
2021,2094,73,0.0416,0.02,280,70113,0
2021,2094,73,0.0416,0.02,281,70367,0
2021,2094,73,0.0416,0.02,282,72019,0
2021,2094,73,0.0416,0.02,283,72020,0
2021,2094,73,0.0416,0.02,284,72021,0
2021,2094,73,0.0416,0.02,285,72022,0
2021,2094,73,0.0416,0.02,286,82208640,0
2021,2094,73,0.0416,0.02,287,82315251,0
2021,2094,73,0.0416,0.02,288,82315252,0
2021,2094,73,0.0416,0.02,289,82315253,0
2021,2094,73,0.0416,0.02,290,82315254,0
2021,2094,73,0.0416,0.02,291,82315255,0
2021,2094,73,0.0416,0.02,292,82315256,0
2021,2094,73,0.0416,0.02,293,82315257,0
2021,2094,73,0.0416,0.02,294,82315258,0
2021,2094,73,0.0416,0.02,295,82315259,0
2021,2094,73,0.0416,0.02,296,82315260,0
2021,2094,73,0.0416,0.02,297,82315261,0
2021,2094,73,0.0416,0.02,298,82315262,0
2021,2094,73,0.0416,0.02,299,82315263,0
2021,2094,73,0.0416,0.02,300,82315264,0
2021,2094,73,0.0416,0.02,301,82315265,0
2021,2094,73,0.0416,0.02,302,82315266,0
2021,2094,73,0.0416,0.02,303,82315267,0
2021,2094,73,0.0416,0.02,304,82315268,0
2021,2094,73,0.0416,0.02,305,82315270,0
2021,2094,73,0.0416,0.02,306,82315271,0
2021,2094,73,0.0416,0.02,307,82315272,0
2021,2094,73,0.0416,0.02,308,82315273,0
2021,2094,73,0.0416,0.02,309,82315274,0
2021,2094,73,0.0416,0.02,310,82315275,0
2021,2094,73,0.0416,0.02,311,82315276,0
2021,2094,73,0.0416,0.02,312,82315277,0
2021,2094,73,0.0416,0.02,313,82315278,0
2021,2094,73,0.0416,0.02,314,82315279,0
2021,2094,73,0.0416,0.02,315,82315280,0
2021,2094,73,0.0416,0.02,316,82315281,0
2021,2094,73,0.0416,0.02,317,82315282,0
2021,2094,73,0.0416,0.02,318,82315283,0
2021,2094,73,0.0416,0.02,319,82315284,0
2021,2094,73,0.0416,0.02,320,82315285,0
2021,2094,73,0.0416,0.02,321,82315286,0
2021,2094,73,0.0416,0.02,322,82315287,0
2021,2094,73,0.0416,0.02,323,82315288,0
2021,2094,73,0.0416,0.02,324,82315289,0
2021,2094,73,0.0416,0.02,325,82315290,0
2021,2094,73,0.0416,0.02,326,82315291,0
2021,2094,73,0.0416,0.02,327,82315292,0
2021,2094,73,0.0416,0.02,328,82315293,0
2021,2094,73,0.0416,0.02,329,82315294,0
2021,2094,73,0.0416,0.02,330,82315295,0
2021,2094,73,0.0416,0.02,331,82315296,0
2021,2094,73,0.0416,0.02,332,82315297,0
2021,2094,73,0.0416,0.02,333,82315298,0
2021,2094,73,0.0416,0.02,334,82315301,0
2021,2094,73,0.0416,0.02,335,82315751,0
2021,2094,73,0.0416,0.02,336,82346106,0
2021,2094,73,0.0416,0.02,337,82346107,0
2021,2094,73,0.0416,0.02,338,82347130,0
2021,2094,73,0.0416,0.02,339,82347131,0
2021,2094,73,0.0416,0.02,340,82347132,0
2021,2094,73,0.0416,0.02,341,82348231,0
2021,2094,73,0.0416,0.02,342,82348232,0
2021,2094,73,0.0416,0.02,343,82348233,0
2021,2094,73,0.0416,0.02,344,82348234,0
2021,2094,73,0.0416,0.02,345,82348235,0
2021,2094,73,0.0416,0.02,346,82348236,0
2021,2094,73,0.0416,0.02,347,82348237,0
2021,2094,73,0.0416,0.02,348,82348434,0
2021,2094,73,0.0416,0.02,349,82348435,0
2021,2094,73,0.0416,0.02,350,82348439,0
2021,2094,73,0.0416,0.02,351,82348440,0
2021,2094,73,0.0416,0.02,352,82348441,0
2021,2094,73,0.0416,0.02,353,82348442,0
2021,2094,73,0.0416,0.02,354,82349180,0
2021,2094,73,0.0416,0.02,355,82349293,0
2021,2094,73,0.0416,0.02,356,82355836,0
2021,2094,73,0.0416,0.02,357,82355837,0
2021,2094,73,0.0416,0.02,358,82355838,0
2021,2094,73,0.0416,0.02,359,82355839,0
2021,2094,73,0.0416,0.02,360,82355840,0
2021,2094,73,0.0416,0.02,361,82355841,0
2021,2094,73,0.0416,0.02,362,82355842,0
2021,2094,73,0.0416,0.02,363,82356155,0
2021,2094,73,0.0416,0.02,364,82356156,0
2021,2094,73,0.0416,0.02,365,82356293,0
2021,2094,73,0.0416,0.02,366,82357366,0
2021,2094,73,0.0416,0.02,367,82357369,0
2021,2094,73,0.0416,0.02,368,82357491,0
2021,2094,73,0.0416,0.02,369,82357499,0
2021,2094,73,0.0416,0.02,370,82357500,0
2021,2094,73,0.0416,0.02,371,82357596,0
2021,2094,73,0.0416,0.02,372,82376376,0
2021,2094,73,0.0416,0.02,373,82376379,0
2021,2094,73,0.0416,0.02,374,82376428,0
2021,2094,73,0.0416,0.02,375,82376429,0
2021,2094,73,0.0416,0.02,376,82376430,0
2021,2094,73,0.0416,0.02,377,82376431,0
2021,2094,73,0.0416,0.02,378,83036,0
2021,2094,73,0.0416,0.02,379,83038,0
2021,2094,73,0.0416,0.02,380,83041,0
2021,2094,73,0.0416,0.02,381,83042,0
2021,2094,73,0.0416,0.02,382,90453,0
2021,2094,73,0.0416,0.02,383,90454,0
2021,2094,73,0.0416,0.02,384,31383,0
2021,2094,73,0.0416,0.02,385,31384,0
2021,2094,73,0.0416,0.02,386,31385,0
2021,2094,73,0.0416,0.02,387,31386,0
2021,2094,73,0.0416,0.02,388,31387,0
2021,2094,73,0.0416,0.02,389,31391,0
2021,2094,73,0.0416,0.02,390,31392,0
2021,2094,73,0.0416,0.02,391,31403,0
2021,2094,73,0.0416,0.02,392,31404,0
2021,2094,73,0.0416,0.02,393,31451,0
2021,2094,73,0.0416,0.02,394,31510,0
2021,2094,73,0.0416,0.02,395,31525,0
2021,2094,73,0.0416,0.02,396,31526,0
2021,2094,73,0.0416,0.02,397,82335057,0
2021,2094,73,0.0416,0.02,398,82340397,0
2021,2094,73,0.0416,0.02,399,82340403,0
2021,2094,73,0.0416,0.02,400,82340404,0
2021,2094,73,0.0416,0.02,401,82340406,0
2021,2094,73,0.0416,0.02,402,82340407,0
2021,2094,73,0.0416,0.02,403,82340408,0
2021,2094,73,0.0416,0.02,404,82340409,0
2021,2094,73,0.0416,0.02,405,82340411,0
2021,2094,73,0.0416,0.02,406,82340412,0
2021,2094,73,0.0416,0.02,407,82340413,0
2021,2094,73,0.0416,0.02,408,82340414,0
2021,2094,73,0.0416,0.02,409,82344653,0
2021,2094,73,0.0416,0.02,410,82344654,0
2021,2094,73,0.0416,0.02,411,82344655,0
2021,2094,73,0.0416,0.02,412,82344656,0
2021,2094,73,0.0416,0.02,413,82344657,0
2021,2094,73,0.0416,0.02,414,82344658,0
2021,2094,73,0.0416,0.02,415,82344659,0
2021,2094,73,0.0416,0.02,416,82344660,0
2021,2094,73,0.0416,0.02,417,82344661,0
2021,2094,73,0.0416,0.02,418,82344662,0
2021,2094,73,0.0416,0.02,419,82344663,0
2021,2094,73,0.0416,0.02,420,82344664,0
2021,2094,73,0.0416,0.02,421,82344665,0
2021,2094,73,0.0416,0.02,422,82344666,0
2021,2094,73,0.0416,0.02,423,82344667,0
2021,2094,73,0.0416,0.02,424,82344669,0
2021,2094,73,0.0416,0.02,425,82344670,0
2021,2094,73,0.0416,0.02,426,82344671,0
2021,2094,73,0.0416,0.02,427,82344672,0
2021,2094,73,0.0416,0.02,428,82361457,0
2021,2094,73,0.0416,0.02,429,82361458,0
2021,2094,73,0.0416,0.02,430,82361462,0
2021,2094,73,0.0416,0.02,431,82361463,0
2021,2094,73,0.0416,0.02,432,82361466,0
2021,2094,73,0.0416,0.02,433,82361471,0
2021,2094,73,0.0416,0.02,434,82361474,0
2021,2094,73,0.0416,0.02,435,82361482,0
2021,2094,73,0.0416,0.02,436,82361485,0
2021,2094,73,0.0416,0.02,437,82361501,0
2021,2094,73,0.0416,0.02,438,82361502,0
2021,2094,73,0.0416,0.02,439,82361504,0
2021,2094,73,0.0416,0.02,440,82361505,0
2021,2094,73,0.0416,0.02,441,82361507,0
2021,2094,73,0.0416,0.02,442,82361508,0
2021,2094,73,0.0416,0.02,443,82361509,0
2021,2094,73,0.0416,0.02,444,82361511,0
2021,2094,73,0.0416,0.02,445,82361513,0
2021,2094,73,0.0416,0.02,446,82361515,0
2021,2094,73,0.0416,0.02,447,82361520,0
2021,2094,73,0.0416,0.02,448,82361521,0
2021,2094,73,0.0416,0.02,449,82361536,0
2021,2094,73,0.0416,0.02,450,82361537,0
2021,2094,73,0.0416,0.02,451,82361538,0
2021,2094,73,0.0416,0.02,452,90043,0
2021,2094,73,0.0416,0.02,453,90044,0
2021,2094,73,0.0416,0.02,454,90045,0
2021,2094,73,0.0416,0.02,455,90046,0
2021,2094,73,0.0416,0.02,456,90047,0
2021,2094,73,0.0416,0.02,457,90048,0
2021,2094,73,0.0416,0.02,458,90067,0
2021,2094,73,0.0416,0.02,459,90068,0
2021,2094,73,0.0416,0.02,460,90100,0
2021,2094,73,0.0416,0.02,461,90104,0
2021,2094,73,0.0416,0.02,462,92586,0
2021,2094,73,0.0416,0.02,463,92587,0
2021,2094,73,0.0416,0.02,464,92588,0
2021,2094,73,0.0416,0.02,465,92589,0
2021,2094,73,0.0416,0.02,466,92590,0
2021,2094,73,0.0416,0.02,467,92591,0
2021,2094,73,0.0416,0.02,468,92594,0
2021,2094,73,0.0416,0.02,469,92595,0
2021,2094,73,0.0416,0.02,470,31148,0
2021,2094,73,0.0416,0.02,471,31196,0
2021,2094,73,0.0416,0.02,472,31749,0
2021,2094,73,0.0416,0.02,473,70383,0
2021,2094,73,0.0416,0.02,474,72980,0
2021,2094,73,0.0416,0.02,475,72981,0
2021,2094,73,0.0416,0.02,476,72982,0
2021,2094,73,0.0416,0.02,477,82342078,0
2021,2094,73,0.0416,0.02,478,92390,0
2021,2094,73,0.0416,0.02,479,96895,0
2021,2094,73,0.0416,0.02,480,53400,0
2021,2094,73,0.0416,0.02,481,53401,0
2021,2094,73,0.0416,0.02,482,53402,0
2021,2094,73,0.0416,0.02,483,53403,0
2021,2094,73,0.0416,0.02,484,53404,0
2021,2094,73,0.0416,0.02,485,53405,0
2021,2094,73,0.0416,0.02,486,53406,0
2021,2094,73,0.0416,0.02,487,53407,0
2021,2094,73,0.0416,0.02,488,53408,0
2021,2094,73,0.0416,0.02,489,53409,0
2021,2094,73,0.0416,0.02,490,53412,0
2021,2094,73,0.0416,0.02,491,53413,0
2021,2094,73,0.0416,0.02,492,53414,0
2021,2094,73,0.0416,0.02,493,53415,0
2021,2094,73,0.0416,0.02,494,53416,0
2021,2094,73,0.0416,0.02,495,53417,0
2021,2094,73,0.0416,0.02,496,53442,0
2021,2094,73,0.0416,0.02,497,53443,0
2021,2094,73,0.0416,0.02,498,53444,0
2021,2094,73,0.0416,0.02,499,53445,0
2021,2094,73,0.0416,0.02,500,53446,0
2021,2094,73,0.0416,0.02,501,53447,0
2021,2094,73,0.0416,0.02,502,53448,0
2021,2094,73,0.0416,0.02,503,53449,0
2021,2094,73,0.0416,0.02,504,82345357,0
2021,2094,73,0.0416,0.02,505,95739,0
2021,2094,73,0.0416,0.02,506,95740,0
2021,2094,73,0.0416,0.02,507,95743,0
2021,2094,73,0.0416,0.02,508,95744,0
2021,2094,73,0.0416,0.02,509,95745,0
2021,2094,73,0.0416,0.02,510,95746,0
2021,2094,73,0.0416,0.02,511,95747,0
2021,2094,73,0.0416,0.02,512,95748,0
2021,2094,73,0.0416,0.02,513,95749,0
2021,2094,73,0.0416,0.02,514,82202527,0
2021,2094,73,0.0416,0.02,515,82202542,0
2021,2094,73,0.0416,0.02,516,82202655,0
2021,2094,73,0.0416,0.02,517,82202656,0
2021,2094,73,0.0416,0.02,518,82202657,0
2021,2094,73,0.0416,0.02,519,82202658,0
2021,2094,73,0.0416,0.02,520,82202659,0
2021,2094,73,0.0416,0.02,521,82208547,0
2021,2094,73,0.0416,0.02,522,82208549,0
2021,2094,73,0.0416,0.02,523,202530,0
2021,2094,73,0.0416,0.02,524,42674,0
2021,2094,73,0.0416,0.02,525,42682,0
2021,2094,73,0.0416,0.02,526,42690,0
2021,2094,73,0.0416,0.02,527,42706,0
2021,2094,73,0.0416,0.02,528,42714,0
2021,2094,73,0.0416,0.02,529,42722,0
2021,2094,73,0.0416,0.02,530,42754,0
2021,2094,73,0.0416,0.02,531,82315015,0
2021,2094,73,0.0416,0.02,532,82315016,0
2021,2094,73,0.0416,0.02,533,82315018,0
2021,2094,73,0.0416,0.02,534,82315049,0
2021,2094,73,0.0416,0.02,535,82315050,0
2021,2094,73,0.0416,0.02,536,82315051,0
2021,2094,73,0.0416,0.02,537,82346211,0
2021,2094,73,0.0416,0.02,538,82346244,0
2021,2094,73,0.0416,0.02,539,82364814,0
2021,2094,73,0.0416,0.02,540,100720,0
2021,2094,73,0.0416,0.02,541,100721,0
2021,2094,73,0.0416,0.02,542,100766,0
2021,2094,73,0.0416,0.02,543,100844,0
2021,2094,73,0.0416,0.02,544,100845,0
2021,2094,73,0.0416,0.02,545,100916,0
2021,2094,73,0.0416,0.02,546,100917,0
2021,2094,73,0.0416,0.02,547,100918,0
2021,2094,73,0.0416,0.02,548,100976,0
2021,2094,73,0.0416,0.02,549,100977,0
2021,2094,73,0.0416,0.02,550,101775,0
2021,2094,73,0.0416,0.02,551,200004,0
2021,2094,73,0.0416,0.02,552,200288,0
2021,2094,73,0.0416,0.02,553,200289,0
2021,2094,73,0.0416,0.02,554,200290,0
2021,2094,73,0.0416,0.02,555,201888,0
2021,2094,73,0.0416,0.02,556,270545,0
2021,2094,73,0.0416,0.02,557,270552,0
2021,2094,73,0.0416,0.02,558,270559,0
2021,2094,73,0.0416,0.02,559,270567,0
2021,2094,73,0.0416,0.02,560,270574,0
2021,2094,73,0.0416,0.02,561,270581,0
2021,2094,73,0.0416,0.02,562,270588,0
2021,2094,73,0.0416,0.02,563,43584,0
2021,2094,73,0.0416,0.02,564,43585,0
2021,2094,73,0.0416,0.02,565,44705,0
2021,2094,73,0.0416,0.02,566,44706,0
2021,2094,73,0.0416,0.02,567,45004,0
2021,2094,73,0.0416,0.02,568,45005,0
2021,2094,73,0.0416,0.02,569,82313742,0
2021,2094,73,0.0416,0.02,570,82313759,0
2021,2094,73,0.0416,0.02,571,82313791,0
2021,2094,73,0.0416,0.02,572,82313794,0
2021,2094,73,0.0416,0.02,573,82313796,0
